599,816,115,-747,53,-476
604,803,160,-730,39,-438
621,786,215,-715,32,-406
640,765,279,-707,32,-384
665,738,357,-710,35,-373
705,704,450,-720,46,-371
759,647,565,-743,77,-379
816,568,690,-772,137,-389
866,449,816,-775,222,-376
926,316,893,-691,311,-333
1021,206,900,-396,416,-269
1119,150,881,43,502,-213
1193,143,839,555,597,-146
1223,179,728,1088,725,-24
1208,219,580,1582,838,182
1141,271,390,2002,850,560
1125,335,195,2350,767,1026
1273,374,108,2534,639,1374
1302,345,49,2541,635,1525
1213,292,-39,2362,711,1533
1088,237,-161,2111,768,1522
976,184,-294,1850,809,1507
875,139,-411,1615,815,1471
774,99,-508,1421,794,1417
670,71,-581,1269,757,1346
571,55,-629,1143,708,1269
485,54,-653,1032,638,1179
408,59,-669,928,565,1079
339,72,-677,829,496,969
275,89,-683,737,431,859
218,113,-690,653,370,751
171,142,-691,576,312,646
132,178,-686,503,260,545
102,218,-677,432,219,444
77,259,-671,365,187,347
53,301,-670,304,160,258
31,346,-673,252,131,178
17,389,-671,209,96,107
10,428,-668,170,61,42
7,466,-660,134,31,-18
4,505,-649,99,8,-71
-0,544,-636,62,-6,-117
-2,580,-628,27,-12,-155
-3,612,-623,-6,-16,-188
-5,641,-622,-33,-22,-215
-6,670,-619,-55,-31,-237
-2,698,-607,-78,-46,-256
5,723,-594,-101,-60,-275
13,740,-584,-125,-68,-292
20,754,-578,-148,-72,-306
24,770,-572,-166,-77,-316
30,786,-563,-181,-86,-325
39,798,-557,-192,-102,-333
48,805,-553,-199,-122,-340
58,811,-548,-202,-141,-347
65,821,-538,-203,-156,-352
76,832,-525,-206,-168,-359
90,840,-512,-215,-176,-368
103,847,-499,-228,-180,-379
115,854,-486,-247,-181,-391
126,863,-472,-268,-178,-402
140,872,-460,-290,-173,-412
151,877,-449,-313,-166,-420
162,881,-440,-334,-162,-426
172,883,-430,-355,-160,-428
180,884,-417,-375,-161,-428
189,883,-403,-393,-161,-428
197,882,-389,-407,-161,-428
206,879,-374,-418,-162,-429
211,876,-354,-428,-158,-427
214,877,-327,-442,-138,-418
226,880,-292,-462,-110,-410
250,887,-256,-490,-81,-410
278,897,-218,-527,-42,-430
306,909,-180,-572,7,-462
